yearterm,serial,dept,grade,required,name,note,teacher,category,credit,hours,language,schedule,addable,add_limit,total_limit,enrolled,syllabus_url,limit_url,limits_json,edu_type,crawl_time
1141,N2005,(進修)不動產城鄉,(進修)不動產城鄉2|不動產估價師學士學分學程,選|選,都市土地使用計畫 / Land Use and Public Facilities Planning,先修:都市計畫。本科不計入輔系學分。學士班學生請勿修習。,張立立,半,2.0,2,中文,每週三12~13	408,否,-,45,23,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N2005,"{""學制"": ""學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,"", ""系所"": ""不動產城鄉系A,不動產城鄉系B,"", ""年級"": ""1,2,3,4,5,""}",進修學士班,2025-11-05 00:38:39
1141,N2006,(進修)公政,(進修)公政2A|(進修)公政2B|傳播學士學分學程|傳播學士微學程,選|選|選|選,民主政治與大眾媒體 / Democracy and Mass Media,,陳思先,半,2.0,2,中文,每週五8~9	206,否,-,30,22,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N2006,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,資工系,通訊系,電機系,"", ""年級"": ""2,3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N2011,(進修)不動產城鄉,(進修)不動產城鄉2,選,都市設計（一） / Theory & Practice of Urban Design Ⅰ,本科不計入輔系學分,鄭詠晨,半,2.0,2,中文,每週五10~11	412,否,-,44,13,,,{},進修學士班,2025-11-05 00:38:39
1141,N2018,(進修)法律,(進修)法律2|國際外交學士學分學程|國際經貿談判與訴訟人才學,選|選|選,國際經濟法 / International Economic Law,備註：財經法學群、國際法暨比較法學群。授課老師極為重視出席到課率，請同學審慎衡量時間分配再行選課，謝謝。,吳嘉生,半,2.0,2,中文,每週六5~6	408,否,-,45,19,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N2018,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,資工系,通訊系,電機系,"", ""年級"": ""2,3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N2023,(進修)社工,(進修)社工2|戶外體驗與青少年服務學士微學程,選|選,青少年休閒服務 / Youth Leisure Service,"2年級優先，1年級同學可選修。
外系可修習。
第一週上課煩請務必出席。",魏希聖,半,2.0,2,中文,每週六6~7	315,是,6,35,16,,,{},進修學士班,2025-11-05 00:38:39
1141,N2025,(進修)不動產城鄉,(進修)不動產城鄉2,選,環境影響評估 / Environmental Impact Evaluation,本科不計入輔系學分。外系限二年級以上。,賴俊良,半,2.0,2,中文,每週四12~13	311,是,6,38,25,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N2025,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,法碩法專組,法博,(進修)法律,企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,企碩職,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,會碩職,統計系,統碩,(進修)統計,統碩職,休運系,資訊碩,國企碩,財碩職,企軍碩職,財務金融碩士學位學程,(進修)數位行銷,行政系A,行政系B,行政碩,行政博,(進修)公政A,(進修)公政B,政碩職,財政系,財碩,(進修)財政,都碩,都博,資源碩,資源博,環碩職,城市治理碩士學位學程,經濟系A,經濟系B,經碩,經博,(進修)經濟,社學系,社學碩,社碩職,社工系,社工碩,(進修)社工,犯罪學碩,犯碩職,中文系,中文碩,外語系,歷史系,歷史碩,民藝與文資所,華語學程,資工系,資工碩,通訊碩,電機碩,通訊系,電機系,智慧永續,智慧製造產碩專班,多媒體與網路科技產碩專班,電資博,"", ""年級"": ""1,""}",進修學士班,2025-11-05 00:38:39
1141,N2026,(進修)公政,(進修)公政2A|(進修)公政2B,選|選,人群關係 / Human Relations,,洪淑宜,全,2.0,2,中文,每週四10~11	404,是,4,30,26,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N2026,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,華語學程,資工系,通訊系,電機系,智慧永續,"", ""年級"": ""2,3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N2027,(進修)公政,(進修)公政1A|(進修)公政1B|(進修)公政2A|(進修)公政2B|(進修)公政3A|(進修)公政3B|(進修)公政4A|(進修)公政4B,選|選|選|選|選|選|選|選,行政管理專題 / Seminar of Administration Management,雙週六上課，第一堂9/20一定要出席，若確定無法出席者請勿選此門課程。開放各年級選修。,游玉梅,半,2.0,2,中文,每週; 未維護0; 雙週六5~8	405,否,-,25,13,,,{},進修學士班,2025-11-05 00:38:39
1141,N2031,(進修)不動產城鄉,(進修)不動產城鄉2|不動產估價師學士學分學程,選|選,不動產財務管理 / Real Estate Finance Management,"[停開]
本科不計入輔系學分。高年級已修過不動產投資者勿選。商學院學生、雙主修學生其本系屬商學院者，均請勿加選本科。
*1140922選課人數不足停開。",彭序文,半,2.0,2,中文,每週四10~11	408,否,-,44,0,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N2031,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,輔系生,多元培力生,"", ""系所"": ""企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,企碩職,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,會碩職,統計系,統碩,(進修)統計,統碩職,休運系,資訊碩,國企碩,財碩職,企軍碩職,財務金融碩士學位學程,(進修)數位行銷,財軍碩職,企軍經管碩職,"", ""年級"": ""1,2,3,4,""}",進修學士班,2025-11-05 00:38:39
1141,N2041,(進修)不動產城鄉,(進修)不動產城鄉2|不動產估價師學士學分學程,選|選,分區使用管制 / Zoning and Subdivision Control,本科不計入輔系學分。,金家禾,半,2.0,2,中文,每週四10~11	208,否,-,40,17,,,{},進修學士班,2025-11-05 00:38:39
1141,N2042,(進修)數位行銷,(進修)數位行銷1|調查方法與資料分析學程|經濟資料科學學士微學程,選|選|選,程式設計 / Computer Programming,"[停開]
*請排台北校區的電腦教室
*原名為「程式語言」，已修過並通過「程式語言」課程之同學，請勿再選修此課程，將不重複承認畢業學分。
*1140721依系所通知停開",楊棧雲,半,2.0,2,中文,每週二10~11	507電腦暨語言教室,否,-,47,0,https://sea.cc.ntpu.edu.tw/pls/dev_stud/course_query.queryGuide2?g_serial=N2042&g_year=114&g_term=1&show_info=part,,{},進修學士班,2025-11-05 00:38:39
1141,N2043,(進修)公政,(進修)公政2A|(進修)公政2B,選|選,公共關係 / Public Relations,,呂季蓉,全,2.0,2,中文,每週三12~13	305,否,-,35,25,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N2043,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,資工系,通訊系,電機系,"", ""年級"": ""2,3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N2044,(進修)法律,(進修)法律2|國際經貿談判與訴訟人才學|法律暨企業社會責任學士學分學程|法律暨企業社會責任學士微學程,選|選|選|選,金融法 / Financial Law,1、先修科目：民法總則。 2、財經法學群。進修學士班專業任必修科目。,吳孟融,半,2.0,2,中文,每週三12~13	211,否,-,77,74,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N2044,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,資工系,通訊系,電機系,"", ""年級"": ""2,3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N2047,(進修)公政,(進修)公政2A|(進修)公政2B,選|選,議會政治 / Legislative Politics,,劉明堅,全,2.0,2,中文,每週五12~13	208,否,-,40,33,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N2047,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,華語學程,資工系,通訊系,電機系,智慧永續,"", ""年級"": ""2,3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N2051,(進修)公政,(進修)公政2A|(進修)公政2B,選|選,政府績效管理 / Government Performance Management,"[停開]
1140904依系所通知課程停開",陳宥寧,全,2.0,2,中文,每週二10~11	302,否,-,40,5,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N2051,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,華語學程,資工系,通訊系,電機系,智慧永續,"", ""年級"": ""2,3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N2059,(進修)不動產城鄉,(進修)不動產城鄉2|租稅行政救濟學分學程|醫療科技暨法律學分學程|文官人才學士學分學程|文官人才學士微學程|醫療科技暨法律微學程,選|選|選|選|選|選,行政法 / Administration Law,本科不計入輔系學分。,蔡玉娟,全,2.0,2,中文,每週一10~11	305,否,-,44,17,,,{},進修學士班,2025-11-05 00:38:39
1141,N2061,(進修)共同,(進修)經濟2|國際外交學士學分學程|國際經貿談判與訴訟人才學|商務溝通學士微學程,選|選|選|選,商用英文 / Business English,經濟系學生修習本班僅計入本系選修學分，若重複修習僅能擇一計入畢業學分。本科不計入經濟學系雙主修加修課程學分。,龔春生,全,2.0,2,中文,每週三10~11	306,否,-,45,14,,,{},進修學士班,2025-11-05 00:38:39
1141,N3002,(進修)法律,(進修)法律3|(進修)法律4,選|選,法律倫理學 / Legal Ethics,,駱怡辰,半,2.0,2,中文,每週一12~13	208,否,-,45,40,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N3002,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,資工系,通訊系,電機系,"", ""年級"": ""3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N3003,(進修)財政,(進修)財政3|租稅行政救濟學分學程|租稅規劃學士學分微學程,選|選|選,比較租稅制度(一) / Comparative Tax Systems(1),,楊子菡,半,2.0,2,中文,每週一10~11	209,否,-,70,16,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N3003,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,法碩法專組,法博,(進修)法律,企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,企碩職,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,會碩職,統計系,統碩,(進修)統計,統碩職,休運系,資訊碩,國企碩,財碩職,企軍碩職,財務金融碩士學位學程,(進修)數位行銷,行政系A,行政系B,行政碩,行政博,(進修)公政A,(進修)公政B,政碩職,財政系,財碩,(進修)財政,不動產城鄉系A,不動產城鄉系B,不動產城鄉碩,不動產城鄉博,(進修)不動產城鄉,都碩,都博,資源碩,資源博,環碩職,城市治理碩士學位學程,經濟系A,經濟系B,經碩,經博,(進修)經濟,社學系,社學碩,社碩職,社工系,社工碩,(進修)社工,犯罪學碩,犯碩職,中文系,中文碩,外語系,歷史系,歷史碩,民藝與文資所,華語學程,資工系,資工碩,通訊碩,電機碩,通訊系,電機系,智慧永續,智慧製造產碩專班,多媒體與網路科技產碩專班,電資博,財軍碩職,企軍經管碩職,智慧醫療碩士學位學程,"", ""年級"": ""1,2,""}",進修學士班,2025-11-05 00:38:39
1141,N3006,(進修)公政,(進修)公政3A|(進修)公政3B|家事法與社會工作學分學程,選|選|選,心理學 / Psychology,,許道然,全,2.0,2,中文,每週三10~11	311,是,7,41,31,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N3006,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,輔系生,雙主修生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,國企碩,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,華語學程,資工系,通訊系,電機系,智慧永續,"", ""年級"": ""3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N3008,(進修)法律,(進修)法律3|(進修)法律4,選|選,刑法案例演練（一） / Case Study on Criminal Law-General Principles I,先修科目：刑法分則，刑事法學群。,吳宥霖,半,2.0,2,中文,每週四10~11	406,是,8,45,22,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N3008,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,資工系,通訊系,電機系,"", ""年級"": ""3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N3010,(進修)公政,(進修)公政3A|(進修)公政3B,選|選,考銓理論與實務 / Selection and Personnel,,許道然,全,2.0,2,中文,每週三12~13	311,是,5,30,18,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N3010,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,輔系生,雙主修生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,華語學程,資工系,通訊系,電機系,智慧永續,"", ""年級"": ""3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N3011,(進修)公政,(進修)公政3A|(進修)公政3B,選|選,創意思考 / Creative Thinking,,洪淑宜,半,2.0,2,中文,每週四12~13	404,是,4,30,10,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N3011,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,華語學程,資工系,通訊系,電機系,智慧永續,"", ""年級"": ""2,3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N3012,(進修)不動產城鄉,(進修)不動產城鄉3,選,建築法規 / Building Act,"[停開]
先修：都市計畫。本科不計入輔系學分。
*1140924選課人數不足停開。",陳建忠,半,2.0,2,中文,每週二10~11	209,是,6,38,8,,,{},進修學士班,2025-11-05 00:38:39
1141,N3017,(進修)法律,(進修)法律3|醫療科技暨法律學分學程|智慧財產權學士學分學程|智慧財產權學士微學程|醫療科技暨法律微學程,選|選|選|選|選,智慧財產權法專題研究（一） / Seminar: Intellectual Property LawⅠ,1、先修科目：民法債編總論（一）。 2、授課老師極為重視出席到課率，請同學審慎衡量時間分配再行選課，謝謝。,吳嘉生,半,2.0,2,中文,每週六3~4	408,否,-,45,16,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N3017,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,資工系,通訊系,電機系,"", ""年級"": ""3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N3020,(進修)社工,(進修)法律1|性別與人權學士學分學程|人權與正義學士微學程|刑事犯罪學士微學程,選|選|選|選,犯罪學 / Criminology,108-1起改為跨域選修課程,孟維德,全,2.0,2,中文,每週二10~11	201,是,14,120,52,,,{},進修學士班,2025-11-05 00:38:39
1141,N3024,(進修)經濟,(進修)經濟3,選,高科技產業分析（一） / High-Tech Industry Analysis I,"建議先修:經濟學。
開放隨班附讀。",陳馨蕙,半,2.0,2,中文,每週四10~11	205,否,-,40,14,,,{},進修學士班,2025-11-05 00:38:39
1141,N3032,(進修)不動產城鄉,(進修)不動產城鄉3,選,都市及區域政策 / Urban and Regional Policy,本科不計入輔系學分,邱敬斌,半,2.0,2,中文,每週一12~13	211,否,-,60,50,,,{},進修學士班,2025-11-05 00:38:39
1141,N3039,(進修)經濟,(進修)經濟3,選,賽局理論與應用 / Game Theory and Applications,開放隨班附讀。,蔡明宏,半,2.0,2,中文,每週一10~11	205,是,8,50,16,,,{},進修學士班,2025-11-05 00:38:39
1141,N3046,(進修)經濟,(進修)經濟3|智慧財產權學士學分學程|智慧財產權學士微學程,選|選|選,產業經濟學 / Industrial Economics,開放隨班附讀。,李曉雲,全,2.0,2,中文,每週六3~4	409,是,4,26,12,,,{},進修學士班,2025-11-05 00:38:39
1141,N3050,(進修)公政,(進修)公政2A|(進修)公政2B|(進修)公政3A|(進修)公政3B|(進修)公政4A,選|選|選|選|選,政策評估 / Policy Evaluation,,鄭惠文,半,2.0,2,中文,每週五12~13	305,否,-,25,9,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N3050,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,法碩一般生組,法碩法專組,法博,(進修)法律,企管系A,企管系B,企碩,企博,(進修)企管A,(進修)企管B,企碩職,金融系,金融碩,(進修)金融,會計系A,會計系B,會碩,會博,會碩職,統計系,統碩,(進修)統計,統碩職,休運系,資訊碩,國企碩,財碩職,企軍碩職,財務金融碩士學位學程,(進修)數位行銷,行政系A,行政系B,行政碩,行政博,(進修)公政A,(進修)公政B,政碩職,財政系,財碩,(進修)財政,不動產城鄉系A,不動產城鄉系B,不動產城鄉碩,不動產城鄉博,(進修)不動產城鄉,都碩,都博,資源碩,資源博,環碩職,城市治理碩士學位學程,經濟系A,經濟系B,經碩,經博,(進修)經濟,社學系,社學碩,社碩職,社工系,社工碩,(進修)社工,犯罪學碩,犯碩職,中文系,中文碩,外語系,歷史系,歷史碩,民藝與文資所,華語學程,資工系,資工碩,通訊碩,電機碩,通訊系,電機系,智慧永續,智慧製造產碩專班,多媒體與網路科技產碩專班,電資博,財軍碩職,企軍經管碩職,智慧醫療碩士學位學程,"", ""年級"": ""2,3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N3051,(進修)公政,(進修)公政3A|(進修)公政3B,選|選,官僚制度與行為 / Bureaucratic Institution & Behavior,,顧慕晴,半,2.0,2,中文,每週四12~13	407,否,-,50,45,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=N3051,"{""學制"": ""學士班,進修學士班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""法律學系法學組,法律學系司法組,法律學系財經法組,(進修)法律,企管系A,企管系B,(進修)企管A,(進修)企管B,金融系,(進修)金融,會計系A,會計系B,統計系,(進修)統計,休運系,(進修)數位行銷,行政系A,行政系B,(進修)公政A,(進修)公政B,財政系,(進修)財政,不動產城鄉系A,不動產城鄉系B,(進修)不動產城鄉,經濟系A,經濟系B,(進修)經濟,社學系,社工系,(進修)社工,中文系,外語系,歷史系,華語學程,資工系,通訊系,電機系,智慧永續,"", ""年級"": ""2,3,4,5,6,7,""}",進修學士班,2025-11-05 00:38:39
1141,N3057,(進修)經濟,(進修)經濟3|(進修)經濟4,選|選,通訊傳播經濟分析 / Economics of Telecommunication and Broadcasting,"[停開]
開放隨班附讀。
*1140922選課人數不足停開。",陳育凱,全,2.0,2,中文,每週六1~2	408,是,6,34,2,,,{},進修學士班,2025-11-05 00:38:39
1141,N3062,(進修)經濟,(進修)共同3|日本研究學分學程|日本研究微學程,選|選|選,日文二年班 / Japanese(2),"[停開]
*1140922選課人數不足停開。",劉崇堅,全,2.0,2,中文,每週四12~13	205,否,-,49,1,,,{},進修學士班,2025-11-05 00:38:39
